1654.0,1850.0,1035.0,77159.0,22.0,12212.0,0.0,0.0,2.0,0.0,85.0,2.0,non-spammer
3080.0,3294.0,857.0,21846.0,36.0,18262.0,0.0,0.0,1.0,0.0,97.0,0.0,non-spammer
282.0,96.0,265.0,107.0,0.0,130.0,0.0,1.0,2.0,0.0,135.0,12.0,non-spammer
1910.0,2008.0,874.0,2482.0,6.0,13471.0,0.0,0.0,8.0,1.0,139.0,20.0,non-spammer
419.0,3677.0,3461.0,30401.0,9.0,16334.0,0.0,0.0,7.0,1.0,130.0,19.0,non-spammer
59.0,69.0,166.0,548.0,0.0,147.0,0.0,1.0,3.0,1.0,138.0,1.0,non-spammer
3087.0,1829.0,1414.0,719.0,48.0,224857.0,0.0,0.0,9.0,1.0,138.0,22.0,non-spammer
56.0,245.0,397.0,1061.0,0.0,1611.0,0.0,0.0,8.0,1.0,134.0,20.0,non-spammer
1634.0,703.0,321.0,11953.0,16.0,25720.0,0.0,0.0,1.0,1.0,140.0,5.0,non-spammer
564.0,155.0,582.0,34741.0,0.0,13924.0,0.0,0.0,1.0,0.0,115.0,0.0,non-spammer
1937.0,955.0,1080.0,85697.0,26.0,70285.0,0.0,0.0,9.0,1.0,139.0,21.0,spammer
3356.0,706.0,930.0,2677.0,25.0,1801.0,0.0,0.0,1.0,0.0,113.0,4.0,non-spammer
2353.0,940.0,1119.0,3851.0,40.0,6296.0,0.0,0.0,2.0,1.0,140.0,2.0,non-spammer
56.0,245.0,397.0,1062.0,0.0,1612.0,0.0,0.0,8.0,1.0,137.0,17.0,non-spammer
1436.0,33.0,48.0,40.0,0.0,37.0,0.0,0.0,3.0,1.0,137.0,6.0,spammer
1412.0,610.0,556.0,91021.0,45.0,81610.0,0.0,0.0,9.0,1.0,140.0,25.0,non-spammer
1910.0,2008.0,874.0,2482.0,6.0,13472.0,0.0,0.0,8.0,1.0,139.0,20.0,non-spammer
1937.0,955.0,1080.0,85698.0,26.0,70287.0,0.0,0.0,9.0,1.0,139.0,17.0,non-spammer
3262.0,5383.0,5870.0,127693.0,68.0,57174.0,0.0,1.0,6.0,1.0,137.0,11.0,spammer
419.0,3677.0,3461.0,30407.0,9.0,16338.0,0.0,0.0,7.0,1.0,130.0,20.0,non-spammer
56.0,245.0,397.0,1062.0,0.0,1613.0,0.0,0.0,8.0,1.0,137.0,23.0,non-spammer
1634.0,703.0,321.0,11955.0,16.0,25725.0,0.0,0.0,1.0,1.0,140.0,2.0,non-spammer
2861.0,239.0,245.0,3316.0,3.0,30705.0,0.0,0.0,1.0,0.0,79.0,0.0,non-spammer
213.0,2299.0,2229.0,10224.0,13.0,12862.0,0.0,0.0,8.0,1.0,137.0,18.0,non-spammer
173.0,295.0,413.0,35013.0,0.0,22612.0,0.0,0.0,1.0,0.0,130.0,0.0,non-spammer
603.0,54.0,88.0,3127.0,0.0,314.0,0.0,0.0,1.0,0.0,118.0,0.0,non-spammer
2734.0,2231.0,3643.0,763.0,12.0,126671.0,0.0,0.0,8.0,1.0,137.0,8.0,non-spammer
1601.0,1749.0,1123.0,105909.0,27.0,133638.0,0.0,0.0,9.0,1.0,139.0,26.0,non-spammer
173.0,295.0,413.0,35013.0,0.0,22613.0,0.0,0.0,1.0,0.0,74.0,0.0,non-spammer
2949.0,93.0,261.0,71.0,0.0,1659.0,0.0,0.0,1.0,0.0,67.0,0.0,non-spammer
1972.0,284.0,60.0,1999.0,5.0,7479.0,0.0,0.0,1.0,0.0,61.0,2.0,non-spammer
544.0,1033.0,1199.0,43607.0,30.0,24988.0,0.0,0.0,2.0,0.0,92.0,0.0,non-spammer
1601.0,1749.0,1123.0,105910.0,27.0,133640.0,0.0,0.0,9.0,1.0,140.0,26.0,non-spammer
1634.0,703.0,321.0,11959.0,16.0,25727.0,0.0,0.0,1.0,0.0,108.0,0.0,non-spammer
2354.0,4990.0,1652.0,49331.0,0.0,35814.0,0.0,0.0,1.0,1.0,144.0,3.0,non-spammer
1563.0,1.0,16.0,4.0,0.0,205.0,0.0,0.0,1.0,1.0,143.0,4.0,non-spammer
2857.0,256.0,315.0,3238.0,15.0,7199.0,0.0,0.0,1.0,1.0,140.0,6.0,non-spammer
35.0,1.0,1.0,0.0,0.0,55.0,0.0,0.0,1.0,2.0,141.0,7.0,non-spammer
3262.0,5383.0,5870.0,127693.0,68.0,57175.0,0.0,1.0,6.0,1.0,135.0,13.0,spammer
1376.0,37.0,229.0,260.0,0.0,643.0,0.0,0.0,1.0,2.0,142.0,10.0,non-spammer
925.0,37.0,216.0,239.0,0.0,623.0,0.0,0.0,1.0,2.0,143.0,4.0,spammer
1601.0,1749.0,1123.0,105911.0,27.0,133642.0,0.0,0.0,9.0,1.0,140.0,25.0,non-spammer
36.0,1.0,1.0,0.0,0.0,469.0,0.0,0.0,1.0,2.0,137.0,9.0,spammer
36.0,1.0,1.0,0.0,0.0,447.0,0.0,0.0,1.0,2.0,140.0,5.0,spammer
3132.0,199.0,451.0,3033.0,0.0,1545.0,0.0,0.0,1.0,1.0,140.0,2.0,non-spammer
2332.0,1996.0,2233.0,8970.0,34.0,41716.0,0.0,0.0,3.0,1.0,140.0,5.0,non-spammer
35.0,1.0,21.0,0.0,0.0,213.0,0.0,0.0,1.0,2.0,142.0,12.0,non-spammer
213.0,2299.0,2229.0,10229.0,13.0,12864.0,0.0,0.0,8.0,1.0,140.0,22.0,non-spammer
35.0,2.0,1.0,0.0,0.0,155.0,0.0,0.0,1.0,2.0,142.0,3.0,non-spammer
35.0,1.0,1.0,0.0,0.0,233.0,0.0,0.0,1.0,2.0,141.0,15.0,non-spammer
201.0,3052.0,3533.0,19524.0,3.0,12304.0,0.0,0.0,7.0,1.0,130.0,15.0,non-spammer
26.0,118.0,268.0,21.0,1.0,908.0,0.0,0.0,7.0,1.0,130.0,2.0,non-spammer
36.0,130.0,79.0,728.0,2.0,3026.0,0.0,0.0,1.0,0.0,57.0,0.0,non-spammer
2595.0,1374.0,1016.0,45915.0,96.0,24086.0,0.0,0.0,1.0,1.0,139.0,2.0,non-spammer
419.0,3677.0,3461.0,30412.0,9.0,16341.0,0.0,0.0,7.0,1.0,130.0,19.0,non-spammer
35.0,2.0,21.0,0.0,0.0,156.0,0.0,0.0,1.0,2.0,142.0,7.0,non-spammer
2957.0,2243.0,1134.0,43730.0,7.0,54624.0,0.0,0.0,1.0,0.0,64.0,0.0,non-spammer
213.0,1.0,50.0,0.0,0.0,853.0,0.0,0.0,1.0,2.0,139.0,5.0,non-spammer
3085.0,500.0,350.0,2623.0,2.0,17223.0,0.0,0.0,2.0,0.0,67.0,0.0,non-spammer
1030.0,6971.0,7553.0,117253.0,338.0,123176.0,0.0,0.0,9.0,1.0,140.0,10.0,non-spammer
3243.0,1551.0,998.0,46131.0,7.0,41869.0,0.0,0.0,5.0,0.0,95.0,6.0,non-spammer
1129.0,776.0,2233.0,13959.0,10.0,11441.0,0.0,0.0,1.0,1.0,139.0,2.0,non-spammer
3601.0,410.0,251.0,4680.0,20.0,29821.0,0.0,0.0,1.0,0.0,99.0,0.0,non-spammer
3513.0,392.0,845.0,944.0,15.0,3569.0,0.0,0.0,1.0,0.0,90.0,0.0,non-spammer
71.0,103.0,117.0,6221.0,0.0,921.0,0.0,0.0,7.0,1.0,130.0,2.0,non-spammer
35.0,1.0,1.0,0.0,0.0,164.0,0.0,0.0,1.0,2.0,139.0,2.0,non-spammer
2751.0,3678.0,399.0,10135.0,141.0,41456.0,0.0,0.0,1.0,1.0,140.0,0.0,non-spammer
595.0,1274.0,1626.0,43958.0,51.0,51569.0,0.0,0.0,0.0,2.0,121.0,2.0,non-spammer
2147.0,381.0,786.0,3576.0,8.0,7127.0,0.0,0.0,1.0,1.0,140.0,2.0,non-spammer
3601.0,410.0,251.0,4681.0,20.0,29822.0,0.0,0.0,1.0,0.0,116.0,0.0,non-spammer
35.0,1.0,21.0,0.0,0.0,58.0,0.0,0.0,1.0,2.0,143.0,6.0,non-spammer
59.0,105.0,194.0,412.0,0.0,955.0,0.0,0.0,1.0,0.0,70.0,0.0,non-spammer
1937.0,955.0,1080.0,85700.0,26.0,70289.0,0.0,0.0,9.0,1.0,139.0,18.0,spammer
1486.0,766.0,445.0,12013.0,5.0,36943.0,0.0,0.0,2.0,0.0,76.0,0.0,non-spammer
145.0,2.0,39.0,0.0,0.0,275.0,0.0,0.0,1.0,2.0,139.0,4.0,non-spammer
1301.0,185.0,184.0,6754.0,16.0,4413.0,0.0,0.0,1.0,0.0,84.0,0.0,non-spammer
3292.0,405.0,400.0,7095.0,2.0,5354.0,0.0,0.0,1.0,0.0,87.0,0.0,non-spammer
56.0,245.0,397.0,1068.0,0.0,1616.0,0.0,0.0,8.0,1.0,137.0,22.0,non-spammer
59.0,105.0,194.0,412.0,0.0,956.0,0.0,0.0,1.0,0.0,93.0,0.0,non-spammer
1795.0,25031.0,27449.0,1790.0,90.0,26804.0,0.0,1.0,2.0,0.0,140.0,6.0,non-spammer
1133.0,150.0,219.0,162.0,1.0,2717.0,0.0,0.0,4.0,1.0,144.0,3.0,non-spammer
35.0,1.0,1.0,0.0,0.0,455.0,0.0,0.0,1.0,2.0,143.0,5.0,non-spammer
2332.0,1996.0,2233.0,8971.0,34.0,41718.0,0.0,0.0,3.0,1.0,139.0,10.0,non-spammer
35.0,1.0,1.0,0.0,0.0,470.0,0.0,0.0,1.0,2.0,140.0,7.0,spammer
2419.0,34.0,52.0,1.0,2.0,30.0,0.0,0.0,2.0,0.0,101.0,0.0,non-spammer
1921.0,10928.0,201.0,47799.0,234.0,159865.0,0.0,0.0,1.0,0.0,62.0,0.0,non-spammer
2734.0,2231.0,3643.0,763.0,12.0,126675.0,0.0,0.0,7.0,1.0,125.0,8.0,non-spammer
59.0,69.0,166.0,554.0,0.0,151.0,0.0,0.0,7.0,1.0,136.0,3.0,non-spammer
201.0,3052.0,3533.0,19531.0,3.0,12307.0,0.0,0.0,7.0,1.0,125.0,24.0,non-spammer
560.0,26.0,91.0,5.0,0.0,103.0,0.0,0.0,3.0,1.0,140.0,5.0,spammer
36.0,1.0,1.0,0.0,0.0,505.0,0.0,0.0,1.0,2.0,141.0,6.0,non-spammer
56.0,245.0,397.0,1071.0,0.0,1618.0,0.0,0.0,8.0,1.0,137.0,24.0,non-spammer
560.0,2.0,25.0,4.0,0.0,632.0,0.0,0.0,1.0,2.0,143.0,4.0,non-spammer
211.0,1.0,44.0,0.0,0.0,868.0,0.0,0.0,1.0,2.0,139.0,5.0,non-spammer
35.0,1.0,1.0,0.0,0.0,439.0,0.0,0.0,1.0,2.0,139.0,5.0,non-spammer
1985.0,5596.0,4016.0,52728.0,163.0,51807.0,0.0,0.0,9.0,1.0,140.0,15.0,non-spammer
35.0,1.0,21.0,0.0,0.0,231.0,0.0,0.0,1.0,2.0,140.0,4.0,non-spammer
35.0,1.0,21.0,0.0,0.0,36.0,0.0,0.0,1.0,2.0,140.0,2.0,spammer
2067.0,374.0,386.0,111845.0,22.0,90800.0,0.0,0.0,1.0,0.0,121.0,0.0,non-spammer
547.0,2129.0,2913.0,30666.0,8.0,15572.0,0.0,0.0,9.0,1.0,137.0,23.0,non-spammer
344.0,7306.0,7384.0,7747.0,6.0,13682.0,0.0,0.0,7.0,1.0,125.0,24.0,non-spammer
1133.0,150.0,219.0,162.0,1.0,2718.0,0.0,0.0,4.0,1.0,139.0,0.0,non-spammer
2200.0,17.0,98.0,86.0,1.0,602.0,0.0,0.0,3.0,1.0,139.0,1.0,non-spammer
35.0,1.0,1.0,0.0,0.0,222.0,0.0,0.0,1.0,2.0,139.0,8.0,non-spammer
150.0,1243.0,1470.0,80345.0,20.0,91465.0,0.0,0.0,4.0,1.0,127.0,14.0,spammer
2067.0,374.0,386.0,111850.0,22.0,90801.0,0.0,0.0,1.0,1.0,140.0,2.0,non-spammer
35.0,1.0,1.0,0.0,0.0,452.0,0.0,0.0,1.0,2.0,139.0,4.0,non-spammer
316.0,374.0,1032.0,8973.0,14.0,1537.0,0.0,0.0,6.0,1.0,139.0,0.0,non-spammer
35.0,1.0,1.0,0.0,0.0,48.0,0.0,0.0,1.0,2.0,139.0,6.0,non-spammer
2584.0,1073.0,2173.0,58050.0,11.0,23241.0,0.0,0.0,8.0,1.0,129.0,13.0,non-spammer
56.0,245.0,397.0,1072.0,0.0,1619.0,0.0,0.0,8.0,1.0,135.0,15.0,non-spammer
201.0,3053.0,3533.0,19538.0,3.0,12308.0,0.0,0.0,8.0,1.0,134.0,14.0,non-spammer
182.0,1.0,21.0,0.0,0.0,836.0,0.0,0.0,1.0,2.0,138.0,3.0,non-spammer
182.0,1.0,42.0,0.0,0.0,777.0,0.0,0.0,1.0,2.0,141.0,6.0,non-spammer
345.0,656.0,2104.0,13508.0,8.0,21049.0,0.0,3.0,2.0,1.0,140.0,2.0,non-spammer
1067.0,13.0,21.0,26.0,0.0,417.0,0.0,0.0,1.0,0.0,51.0,2.0,non-spammer
35.0,1.0,21.0,0.0,0.0,234.0,0.0,0.0,2.0,2.0,137.0,9.0,non-spammer
35.0,1.0,1.0,0.0,0.0,244.0,0.0,0.0,1.0,2.0,137.0,7.0,non-spammer
1377.0,128.0,262.0,46517.0,7.0,41763.0,0.0,0.0,1.0,0.0,51.0,0.0,non-spammer
415.0,506.0,581.0,6483.0,3.0,2627.0,0.0,0.0,8.0,1.0,140.0,25.0,non-spammer
35.0,1.0,21.0,0.0,0.0,58.0,0.0,0.0,1.0,2.0,141.0,6.0,non-spammer
56.0,245.0,397.0,1073.0,0.0,1620.0,0.0,0.0,8.0,1.0,139.0,13.0,non-spammer
35.0,1.0,1.0,0.0,0.0,235.0,0.0,0.0,1.0,1.0,120.0,4.0,non-spammer
35.0,1.0,1.0,0.0,0.0,242.0,0.0,0.0,1.0,2.0,143.0,9.0,spammer
2631.0,1051.0,449.0,1323.0,9.0,37004.0,0.0,0.0,1.0,0.0,57.0,0.0,non-spammer
555.0,574.0,261.0,28319.0,23.0,17658.0,0.0,0.0,1.0,0.0,92.0,2.0,non-spammer
1177.0,48.0,351.0,399.0,0.0,245.0,0.0,0.0,1.0,2.0,143.0,6.0,non-spammer
35.0,1.0,1.0,0.0,0.0,471.0,0.0,0.0,1.0,2.0,136.0,3.0,spammer
2545.0,1400.0,521.0,89337.0,72.0,77242.0,0.0,0.0,1.0,0.0,78.0,1.0,non-spammer
1836.0,10485.0,249.0,1201.0,111.0,1371.0,0.0,1.0,0.0,1.0,140.0,0.0,non-spammer
59.0,1.0,19.0,17.0,0.0,10.0,0.0,0.0,1.0,1.0,140.0,1.0,non-spammer
35.0,1.0,21.0,0.0,0.0,37.0,0.0,0.0,1.0,2.0,141.0,5.0,spammer
555.0,574.0,261.0,28321.0,23.0,17661.0,0.0,0.0,1.0,0.0,51.0,0.0,non-spammer
786.0,1.0,1.0,0.0,0.0,626.0,0.0,0.0,1.0,2.0,143.0,7.0,non-spammer
134.0,241.0,245.0,15008.0,0.0,3950.0,0.0,0.0,1.0,0.0,122.0,0.0,non-spammer
2200.0,17.0,98.0,86.0,1.0,603.0,0.0,0.0,3.0,1.0,140.0,1.0,non-spammer
1377.0,128.0,262.0,46522.0,7.0,41766.0,0.0,0.0,1.0,0.0,61.0,0.0,non-spammer
823.0,6.0,55.0,0.0,0.0,213.0,0.0,0.0,1.0,1.0,134.0,1.0,non-spammer
201.0,3053.0,3533.0,19542.0,3.0,12309.0,0.0,0.0,8.0,1.0,140.0,13.0,non-spammer
617.0,3628.0,4561.0,17926.0,3.0,21864.0,0.0,0.0,8.0,1.0,134.0,15.0,non-spammer
617.0,3628.0,4561.0,17926.0,3.0,21865.0,0.0,0.0,8.0,1.0,134.0,11.0,non-spammer
109.0,646.0,508.0,8793.0,6.0,3364.0,0.0,0.0,2.0,1.0,140.0,2.0,non-spammer
812.0,724.0,162.0,16493.0,1.0,6254.0,0.0,0.0,9.0,1.0,140.0,17.0,non-spammer
213.0,1.0,41.0,0.0,0.0,896.0,0.0,0.0,1.0,1.0,132.0,2.0,non-spammer
544.0,1033.0,1199.0,43607.0,30.0,24996.0,0.0,0.0,2.0,0.0,126.0,0.0,non-spammer
3308.0,90.0,130.0,2352.0,1.0,1137.0,0.0,0.0,1.0,0.0,124.0,0.0,non-spammer
335.0,637.0,180.0,12529.0,4.0,7455.0,0.0,0.0,7.0,1.0,131.0,3.0,non-spammer
754.0,1110.0,1148.0,152602.0,20.0,60940.0,0.0,0.0,8.0,1.0,131.0,15.0,non-spammer
2250.0,3418.0,4300.0,41411.0,6.0,31027.0,0.0,0.0,9.0,1.0,136.0,7.0,non-spammer
1767.0,696.0,603.0,14784.0,6.0,28310.0,0.0,0.0,2.0,1.0,124.0,2.0,non-spammer
109.0,646.0,508.0,8800.0,6.0,3365.0,0.0,0.0,2.0,0.0,114.0,0.0,non-spammer
56.0,245.0,397.0,1075.0,0.0,1622.0,0.0,0.0,8.0,1.0,137.0,13.0,non-spammer
35.0,1.0,1.0,0.0,0.0,238.0,0.0,0.0,1.0,2.0,141.0,6.0,spammer
547.0,2130.0,2913.0,30670.0,8.0,15575.0,0.0,0.0,9.0,1.0,140.0,19.0,non-spammer
415.0,507.0,581.0,6491.0,3.0,2629.0,0.0,0.0,8.0,1.0,137.0,9.0,non-spammer
617.0,3628.0,4561.0,17928.0,3.0,21870.0,0.0,0.0,8.0,1.0,139.0,21.0,non-spammer
36.0,2.0,21.0,0.0,0.0,554.0,0.0,0.0,1.0,2.0,136.0,8.0,non-spammer
1377.0,128.0,262.0,46522.0,7.0,41767.0,0.0,0.0,1.0,0.0,79.0,0.0,non-spammer
3150.0,279.0,1864.0,125.0,0.0,476.0,0.0,0.0,1.0,1.0,140.0,3.0,non-spammer
1654.0,1851.0,1035.0,77193.0,22.0,12219.0,0.0,0.0,1.0,0.0,48.0,0.0,non-spammer
56.0,245.0,397.0,1075.0,0.0,1623.0,0.0,0.0,8.0,1.0,136.0,22.0,non-spammer
59.0,208.0,238.0,529.0,4.0,1226.0,0.0,0.0,2.0,0.0,97.0,8.0,non-spammer
213.0,2300.0,2230.0,10232.0,13.0,12866.0,0.0,0.0,8.0,1.0,140.0,16.0,non-spammer
71.0,103.0,117.0,6236.0,0.0,923.0,0.0,0.0,7.0,1.0,132.0,4.0,non-spammer
2038.0,510.0,640.0,11464.0,3.0,3634.0,0.0,0.0,7.0,1.0,125.0,10.0,non-spammer
213.0,2300.0,2230.0,10233.0,13.0,12867.0,0.0,0.0,8.0,1.0,140.0,24.0,non-spammer
2421.0,2653.0,1655.0,60545.0,42.0,33653.0,0.0,0.0,8.0,1.0,140.0,6.0,non-spammer
2782.0,272.0,164.0,1384.0,2.0,12062.0,0.0,0.0,7.0,1.0,130.0,5.0,spammer
1059.0,2095.0,62.0,10576.0,7.0,383.0,0.0,0.0,3.0,1.0,139.0,3.0,non-spammer
1387.0,797.0,311.0,20903.0,9.0,50547.0,0.0,0.0,1.0,0.0,117.0,0.0,non-spammer
2782.0,272.0,164.0,1384.0,2.0,12064.0,0.0,0.0,7.0,1.0,140.0,1.0,spammer
1433.0,562.0,562.0,203307.0,51.0,207597.0,0.0,0.0,1.0,0.0,94.0,0.0,non-spammer
2211.0,2789.0,3444.0,36560.0,52.0,44569.0,0.0,0.0,4.0,0.0,119.0,0.0,non-spammer
179.0,1044.0,500.0,19091.0,9.0,7176.0,0.0,0.0,1.0,0.0,81.0,4.0,non-spammer
1271.0,1152.0,947.0,28065.0,21.0,18706.0,0.0,0.0,2.0,1.0,140.0,0.0,non-spammer
3297.0,2367.0,1530.0,5030.0,99.0,16168.0,0.0,0.0,1.0,0.0,78.0,0.0,non-spammer
2782.0,272.0,164.0,1384.0,2.0,12065.0,0.0,0.0,7.0,1.0,140.0,2.0,spammer
2449.0,472.0,99.0,138932.0,23.0,53214.0,0.0,0.0,2.0,0.0,68.0,0.0,non-spammer
125.0,5.0,16.0,0.0,0.0,581.0,0.0,0.0,2.0,1.0,140.0,4.0,non-spammer
2782.0,272.0,164.0,1384.0,2.0,12067.0,0.0,0.0,8.0,1.0,138.0,12.0,spammer
4031.0,4836.0,1561.0,218.0,385.0,57057.0,0.0,0.0,1.0,0.0,53.0,0.0,non-spammer
3253.0,189826.0,77779.0,637.0,801.0,615686.0,0.0,0.0,1.0,1.0,139.0,4.0,non-spammer
1676.0,196.0,444.0,8007.0,5.0,9766.0,0.0,1.0,7.0,1.0,140.0,7.0,non-spammer
2618.0,405.0,92.0,955.0,7.0,83813.0,0.0,0.0,1.0,0.0,50.0,0.0,non-spammer
1369.0,36.0,73.0,2623.0,0.0,44.0,0.0,0.0,2.0,1.0,140.0,8.0,non-spammer
2782.0,272.0,164.0,1384.0,2.0,12069.0,0.0,0.0,9.0,1.0,137.0,22.0,spammer
2782.0,272.0,164.0,1384.0,2.0,12070.0,0.0,0.0,9.0,1.0,137.0,22.0,spammer
2159.0,4149.0,2039.0,207311.0,78.0,232962.0,0.0,0.0,1.0,0.0,102.0,0.0,non-spammer
2032.0,587.0,803.0,39282.0,5.0,32196.0,0.0,0.0,1.0,0.0,54.0,1.0,non-spammer
49.0,292.0,149.0,1149.0,0.0,2079.0,0.0,0.0,1.0,0.0,84.0,0.0,non-spammer
1630.0,241.0,342.0,8041.0,9.0,10527.0,0.0,0.0,1.0,1.0,139.0,2.0,non-spammer
1233.0,1107.0,559.0,13121.0,5.0,15595.0,0.0,0.0,3.0,0.0,61.0,0.0,non-spammer
2571.0,737.0,1484.0,7841.0,5.0,19547.0,0.0,0.0,4.0,0.0,109.0,0.0,non-spammer
1760.0,1260.0,4413.0,5161.0,9.0,7604.0,0.0,0.0,2.0,0.0,82.0,0.0,non-spammer
2051.0,1795.0,1678.0,210914.0,38.0,60558.0,0.0,0.0,8.0,1.0,140.0,6.0,non-spammer
2622.0,3205.0,217.0,27124.0,29.0,88959.0,0.0,0.0,1.0,0.0,67.0,0.0,non-spammer
196.0,20.0,109.0,975.0,0.0,619.0,0.0,0.0,1.0,0.0,129.0,0.0,non-spammer
2051.0,1795.0,1678.0,210914.0,38.0,60559.0,0.0,0.0,8.0,1.0,139.0,7.0,non-spammer
1160.0,160.0,249.0,26635.0,1.0,15215.0,0.0,0.0,5.0,1.0,140.0,4.0,non-spammer
2198.0,3235.0,4552.0,9320.0,2.0,10214.0,0.0,1.0,0.0,1.0,110.0,3.0,non-spammer
522.0,278.0,217.0,1350.0,4.0,6215.0,0.0,0.0,7.0,1.0,125.0,4.0,non-spammer
95.0,55.0,141.0,2888.0,1.0,2117.0,0.0,0.0,8.0,1.0,139.0,2.0,non-spammer
2782.0,272.0,164.0,1384.0,2.0,12073.0,0.0,0.0,9.0,1.0,137.0,22.0,spammer
2782.0,272.0,164.0,1384.0,2.0,12074.0,0.0,0.0,9.0,1.0,137.0,21.0,spammer
2782.0,272.0,164.0,1384.0,2.0,12075.0,0.0,0.0,9.0,1.0,137.0,21.0,spammer
359.0,1108.0,2846.0,7851.0,7.0,5141.0,0.0,0.0,2.0,0.0,97.0,0.0,non-spammer
1487.0,234.0,87.0,12352.0,24.0,5941.0,0.0,0.0,8.0,1.0,133.0,9.0,non-spammer
2177.0,256.0,101.0,30927.0,14.0,83472.0,0.0,0.0,2.0,0.0,57.0,0.0,non-spammer
2782.0,272.0,164.0,1384.0,2.0,12078.0,0.0,0.0,8.0,1.0,138.0,11.0,spammer
1494.0,1989.0,3206.0,6696.0,18.0,18923.0,0.0,0.0,2.0,0.0,111.0,0.0,non-spammer
3296.0,4862.0,4913.0,505.0,8.0,13551.0,0.0,0.0,2.0,0.0,109.0,0.0,non-spammer
59.0,613.0,2014.0,1061.0,2.0,651.0,0.0,0.0,1.0,0.0,114.0,0.0,non-spammer
2090.0,37.0,229.0,3253.0,0.0,1251.0,0.0,0.0,2.0,0.0,80.0,4.0,non-spammer
3005.0,7111.0,6398.0,40116.0,48.0,111529.0,0.0,0.0,1.0,0.0,86.0,2.0,non-spammer
1602.0,308.0,225.0,47085.0,14.0,33648.0,0.0,0.0,1.0,0.0,99.0,0.0,non-spammer
785.0,719.0,1048.0,78120.0,5.0,11918.0,0.0,0.0,2.0,1.0,139.0,0.0,non-spammer
201.0,4563.0,4655.0,257.0,57.0,30914.0,0.0,0.0,1.0,1.0,120.0,5.0,non-spammer
323.0,2276.0,2070.0,3470.0,0.0,2760.0,0.0,0.0,3.0,0.0,94.0,0.0,non-spammer
2992.0,305.0,958.0,23979.0,26.0,4878.0,0.0,0.0,3.0,0.0,82.0,0.0,non-spammer
